patch,r,g,b,refR,refG,refB,refX,refY,refZ
d16,11092.0,8287.0,8577.0,0,0,0,10065.2053597,10330.0,9695.09466939
d17,8492.0,8092.0,8822.0,0,0,0,14196.241074,12970.0,9880.31705227
d18,10805.0,6450.0,8310.0,0,0,0,12563.722966,14900.0,10898.7899073
d19,10835.0,6845.0,5487.0,0,0,0,11627.0943396,11540.0,16421.2418525
d20,12625.0,25845.0,32768.0,0,0,0,3926.20380148,3076.0,1118.17634636
d21,11772.0,11905.0,13882.0,0,0,0,6130.00053952,5944.0,3960.52872943
d22,9312.0,8582.0,10452.0,0,0,0,10538.8707519,10140.0,6455.19400589
e1,27672.0,26580.0,29122.0,0,0,0,1407.42179072,1544.0,1212.54800431
e2,29952.0,27805.0,38200.0,0,0,0,1315.63069307,1546.0,965.101980198
e3,32680.0,29867.0,50103.0,0,0,0,1261.59275598,1565.0,807.0269329
e4,32392.0,29167.0,51298.0,0,0,0,1370.7276068,1714.0,851.882406982
e5,16932.0,14202.0,17975.0,0,0,0,3912.51686559,4333.0,2997.34769071
e6,18680.0,15710.0,26927.0,0,0,0,3622.82933579,4349.0,2058.15221402
e7,21470.0,18135.0,40663.0,0,0,0,3175.94313968,4188.0,1263.99258344
e8,24530.0,21540.0,59258.0,0,0,0,3068.46971473,4292.0,1025.61860102
e9,10632.0,7537.0,8492.0,0,0,0,10563.4212696,11230.0,9066.70513877
e10,11017.0,7962.0,10197.0,0,0,0,10263.8896121,11280.0,7823.46263994
e11,11380.0,8300.0,11945.0,0,0,0,9676.59921027,10980.0,6441.13030602
e12,12510.0,9177.0,17880.0,0,0,0,8704.93621622,10890.0,3951.00972973
e13,11912.0,5612.0,5242.0,0,0,0,12802.1338655,15190.0,18645.8765735
e14,8502.0,7745.0,6052.0,0,0,0,14639.8727648,12430.0,15674.281293
e15,8407.0,6892.0,10632.0,0,0,0,17193.9618955,18040.0,8830.52271617
e16,12670.0,10082.0,10410.0,0,0,0,7529.6489083,7684.0,7156.07452693
e17,8620.0,9605.0,10462.0,0,0,0,12289.0324417,10660.0,7386.76721685
e18,12167.0,7010.0,9750.0,0,0,0,10194.8959366,12680.0,8542.34886026
e19,12350.0,7850.0,5667.0,0,0,0,9129.93922652,8837.0,14581.8637201
e20,10665.0,28285.0,55933.0,0,0,0,6434.84630839,4647.0,588.168759417
e21,11955.0,21155.0,35143.0,0,0,0,4750.84660622,4005.0,1057.9245283
e22,9590.0,12812.0,18860.0,0,0,0,8016.6317388,7048.0,2773.89015439
f1,40875.0,36218.0,35558.0,0,0,0,672.98500283,774.7,744.448556876
f2,47323.0,35765.0,38925.0,0,0,0,495.72192846,663.6,560.740279938
f3,52800.0,35935.0,43870.0,0,0,0,526.972400898,771.7,625.286711543
f4,53845.0,35035.0,44243.0,0,0,0,451.931165185,711.7,501.553673374
f5,24775.0,17847.0,19777.0,0,0,0,2040.2863673,2425.0,2055.28367841
f6,31967.0,17522.0,22887.0,0,0,0,1719.0386414,2426.0,1825.91877923
f7,41313.0,17660.0,26395.0,0,0,0,1311.0,2262.0,1427.0
f8,50955.0,18370.0,31552.0,0,0,0,1053.41581171,2262.0,1234.97646349
f9,10995.0,7315.0,7735.0,0,0,0,10025.6144307,10740.0,9504.96054115
f10,11687.0,7447.0,8257.0,0,0,0,9726.42303433,10870.0,9497.7076412
f11,12177.0,7292.0,8417.0,0,0,0,9151.00725222,10680.0,8855.53585818
f12,14437.0,7025.0,9057.0,0,0,0,7953.52323838,10610.0,7948.22088956
f13,13670.0,5742.0,5135.0,0,0,0,10665.917791,13160.0,17466.8340132
f14,8535.0,8790.0,6105.0,0,0,0,12931.5443038,10340.0,14124.477396
f15,8320.0,7322.0,12487.0,0,0,0,16328.1560953,17010.0,6770.30888941
f16,14375.0,11937.0,11965.0,0,0,0,5341.98951965,5471.0,5114.23027656
f17,8790.0,11640.0,12615.0,0,0,0,10450.3650298,8564.0,5294.46267386
f18,14022.0,7707.0,11645.0,0,0,0,8025.29273454,10590.0,6284.7778039
f19,14375.0,9017.0,5752.0,0,0,0,6978.71864952,6562.0,12833.8794212
f20,11252.0,11932.0,15472.0,0,0,0,6903.98126464,6633.0,3722.97189696
f21,9407.0,10957.0,16237.0,0,0,0,8878.60150376,8172.0,3430.60150376
f22,9045.0,9125.0,12295.0,0,0,0,10106.409874,9556.0,4909.45950116
g1,37103.0,28605.0,25585.0,0,0,0,817.542575713,961.1,1047.29097324
g2,45223.0,27122.0,24295.0,0,0,0,616.631853786,858.8,1016.00997969
g3,52428.0,25822.0,23475.0,0,0,0,531.98072842,863.2,1080.29962719
g4,52993.0,24987.0,23207.0,0,0,0,587.516193752,945.5,1176.92934938
g5,22162.0,14495.0,14405.0,0,0,0,2636.33266533,3110.0,3157.18866304
g6,28460.0,13637.0,13882.0,0,0,0,2327.80919932,3134.0,3436.54400909
g7,37498.0,12935.0,13085.0,0,0,0,1898.39362594,3006.0,3499.29661728
g8,48165.0,12657.0,12157.0,0,0,0,1740.27589158,3101.0,4006.0850214
g9,11252.0,7360.0,7585.0,0,0,0,10101.3341001,10840.0,10226.0034503
g10,11955.0,7127.0,7395.0,0,0,0,9498.54285714,10700.0,10372.8857143
g11,12765.0,6935.0,7192.0,0,0,0,8899.92598918,10520.0,10525.989183
g12,15962.0,6472.0,6660.0,0,0,0,7914.0,10620.0,11466.0
g13,15822.0,5997.0,5135.0,0,0,0,9107.18971061,11570.0,16525.3826367
g14,8662.0,10397.0,6317.0,0,0,0,11366.1390374,8468.0,12511.1627196
g15,8247.0,7895.0,15077.0,0,0,0,15004.0164309,15580.0,4970.52487449
g16,16600.0,14740.0,14522.0,0,0,0,3729.77677269,3785.0,3529.86868982
g17,8812.0,14235.0,15172.0,0,0,0,8909.14237192,6880.0,3684.39286725
g18,16067.0,8545.0,14085.0,0,0,0,6309.60683761,8816.0,4703.45299145
g19,16857.0,10637.0,5880.0,0,0,0,5352.95073892,4787.0,11297.5772503
g20,9822.0,9835.0,14097.0,0,0,0,9417.85973306,9173.0,4509.11508436
g21,9770.0,10857.0,18722.0,0,0,0,8966.88846611,8666.0,2975.91058264
g22,9440.0,15610.0,46620.0,0,0,0,11447.3333333,10850.0,1036.0
h1,35293.0,28157.0,22482.0,0,0,0,791.887424387,875.2,1119.28634193
h2,42273.0,26237.0,18945.0,0,0,0,684.165517241,831.6,1380.7862069
h3,50988.0,24965.0,16387.0,0,0,0,686.247926267,882.9,1821.40506912
h4,52640.0,22957.0,14907.0,0,0,0,687.428740624,921.3,2028.46036321
h5,21342.0,14522.0,12477.0,0,0,0,2694.13649112,2973.0,3597.43191025
h6,27117.0,13275.0,10472.0,0,0,0,2490.53438443,3007.0,4589.68466957
h7,35858.0,12172.0,8492.0,0,0,0,2220.23469014,2932.0,5599.50715072
h8,47663.0,11742.0,7075.0,0,0,0,1984.7144623,2857.0,6930.02018953
h9,11305.0,7382.0,7202.0,0,0,0,9865.49112426,10440.0,10582.0828402
h10,11837.0,7142.0,6755.0,0,0,0,9669.96366939,10510.0,11639.5943082
h11,12690.0,6840.0,6180.0,0,0,0,9394.89282386,10530.0,12787.1295433
h12,15492.0,6307.0,5157.0,0,0,0,8565.11318242,10400.0,15655.3928096
h13,18667.0,6327.0,5220.0,0,0,0,7723.47364932,10140.0,15746.0722572
h14,8970.0,12902.0,6840.0,0,0,0,9862.24714519,6835.0,11177.95677
h15,8427.0,8897.0,19105.0,0,0,0,14611.0113107,14990.0,3643.61055666
h16,19702.0,18657.0,17837.0,0,0,0,2585.01320035,2558.0,2360.6535641
h17,9087.0,18167.0,18935.0,0,0,0,7651.25899688,5541.0,2509.07282516
h18,18765.0,9625.0,17187.0,0,0,0,4906.92124308,7316.0,3349.66283525
h19,20182.0,12625.0,6010.0,0,0,0,3888.58719417,3272.0,9872.20822488
