patch,r,g,b,refR,refG,refB,refX,refY,refZ
d9,1038.0,1134.0,958.0,0,0,0,53.02,55.12,37.61
d10,1031.0,1195.0,1125.0,0,0,0,52.96,55.14,30.47
d11,1023.0,1257.0,1320.0,0,0,0,52.49,54.62,24.44
d12,1043.0,1570.0,2326.0,0,0,0,52.17,54.65,11.69
d13,1200.0,975.0,705.0,0,0,0,51.28,60.55,59.94
d14,946.0,1135.0,722.0,0,0,0,58.99,52.82,54.44
d15,909.0,1060.0,1054.0,0,0,0,66.07,69.08,34.69
d16,1259.0,1393.0,1069.0,0,0,0,35.35,36.71,29.94
d17,965.0,1324.0,1052.0,0,0,0,51.68,46.54,30.64
d18,1208.0,1125.0,1041.0,0,0,0,44.32,53.48,33.27
d19,1219.0,1172.0,701.0,0,0,0,41.16,41.63,52.5
d20,1646.0,3916.0,4056.0,0,0,0,13.96,10.52,2.72
d21,1418.0,2076.0,1856.0,0,0,0,21.28,20.6,11.58
d22,1089.0,1486.0,1323.0,0,0,0,38.28,36.52,19.91
e1,3365.0,4543.0,4197.0,0,0,0,3.71,4.2,2.3
e2,3618.0,4840.0,5052.0,0,0,0,3.39,4.21,1.48
e3,3864.0,5038.0,5713.0,0,0,0,3.12,4.17,0.94
e4,3832.0,4963.0,5840.0,0,0,0,3.34,4.54,0.97
e5,1983.0,2523.0,2490.0,0,0,0,12.46,14.03,7.52
e6,2162.0,2819.0,3596.0,0,0,0,11.51,14.17,4.54
e7,2455.0,3169.0,4875.0,0,0,0,10.28,14.01,2.58
e8,2836.0,3494.0,5903.0,0,0,0,9.41,13.94,1.45
