patch,r,g,b,refR,refG,refB,refX,refY,refZ
c2,22567.0,33010.0,36848.0,0,0,0,1520.63736829,1376.0,639.728604472
c3,21715.0,35445.0,43028.0,0,0,0,1719.22832443,1511.0,611.622679888
c4,21087.0,35090.0,43743.0,0,0,0,1782.17157712,1551.0,506.887843526
c5,10985.0,14960.0,16312.0,0,0,0,6812.41986337,6531.0,3816.32790331
c6,10122.0,18357.0,26307.0,0,0,0,7333.96819961,6614.0,2231.09246575
c7,9642.0,22467.0,39330.0,0,0,0,7802.91824197,6565.0,1144.84168242
c8,9632.0,25002.0,46268.0,0,0,0,8135.79843861,6639.0,931.3761533
c9,8747.0,9060.0,9387.0,0,0,0,13562.9642058,13670.0,10994.1051454
c10,8352.0,9737.0,10975.0,0,0,0,13809.5832213,13630.0,9210.0537779
c11,8045.0,10477.0,12840.0,0,0,0,14117.4164291,13630.0,7572.61466701
c12,7885.0,11107.0,14692.0,0,0,0,14248.7484165,13490.0,6439.10818343
c13,9205.0,6525.0,6200.0,0,0,0,16961.1124331,18770.0,20098.7507436
c14,7522.0,7580.0,6425.0,0,0,0,18146.2688442,17160.0,18588.2035176
c15,7447.0,6860.0,8205.0,0,0,0,19267.009544,20210.0,14101.9936373
c16,9195.0,8357.0,8150.0,0,0,0,13117.1403662,13530.0,12672.8247602
c17,7522.0,8300.0,8320.0,0,0,0,16403.1257176,15670.0,12903.9121699
c18,9045.0,6972.0,8045.0,0,0,0,15119.7481918,17140.0,13655.0656309
c19,9045.0,7387.0,6030.0,0,0,0,14366.1102159,14530.0,17929.5423783
c20,32030.0,41823.0,44808.0,0,0,0,698.445505618,609.9,495.025280899
c21,9440.0,21352.0,25467.0,0,0,0,6467.26647261,5060.0,1862.51918497
c22,8725.0,11862.0,12062.0,0,0,0,9716.66776226,8963.0,5869.77074774
d1,25840.0,30490.0,31422.0,0,0,0,1614.60463193,1667.0,1314.48028674
d2,25977.0,32040.0,37135.0,0,0,0,1582.53046409,1660.0,1061.33264195
d3,26500.0,33990.0,43093.0,0,0,0,1588.4334817,1675.0,878.505192878
d4,25180.0,32985.0,43455.0,0,0,0,1771.58262351,1867.0,905.101971283
d5,11145.0,12435.0,14490.0,0,0,0,7852.75951333,8170.0,5126.60626456
d6,11135.0,14505.0,23302.0,0,0,0,7731.9558308,8131.0,3139.14746436
d7,11572.0,17220.0,36635.0,0,0,0,7581.05595161,8071.0,1783.67530784
d8,12295.0,19860.0,49315.0,0,0,0,7487.87515502,8020.0,1069.22281935
d9,8395.0,7930.0,8535.0,0,0,0,15022.4101714,15560.0,12424.7761194
d10,8407.0,8490.0,10315.0,0,0,0,14954.9332635,15600.0,10272.0753729
d11,8375.0,8985.0,12190.0,0,0,0,14723.6377246,15420.0,8329.41616766
d12,8567.0,10867.0,21237.0,0,0,0,14469.8237394,15350.0,4428.27978581
d13,10260.0,6642.0,6180.0,0,0,0,14810.1086957,16920.0,19356.8478261
d14,7627.0,8577.0,6605.0,0,0,0,16347.5246225,14680.0,17166.8286277
d15,7542.0,7430.0,9750.0,0,0,0,18300.8244275,19210.0,11369.5826972
d16,10547.0,10047.0,9590.0,0,0,0,10065.2053597,10330.0,9695.09466939
d17,7650.0,9907.0,9802.0,0,0,0,14196.241074,12970.0,9880.31705227
d18,10175.0,7537.0,9302.0,0,0,0,12563.722966,14900.0,10898.7899073
d19,10240.0,8305.0,6082.0,0,0,0,11627.0943396,11540.0,16421.2418525
d20,12670.0,26942.0,33000.0,0,0,0,3926.20380148,3076.0,1118.17634636
d21,11497.0,14457.0,14937.0,0,0,0,6130.00053952,5944.0,3960.52872943
d22,8610.0,10570.0,11507.0,0,0,0,10538.8707519,10140.0,6455.19400589
e1,28332.0,30462.0,31647.0,0,0,0,1407.42179072,1544.0,1212.54800431
e2,30177.0,31690.0,37765.0,0,0,0,1315.63069307,1546.0,965.101980198
e3,32382.0,33225.0,43838.0,0,0,0,1261.59275598,1565.0,807.0269329
e4,32190.0,32575.0,44530.0,0,0,0,1370.7276068,1714.0,851.882406982
e5,17380.0,17682.0,19990.0,0,0,0,3912.51686559,4333.0,2997.34769071
e6,18977.0,19190.0,29025.0,0,0,0,3622.82933579,4349.0,2058.15221402
e7,21450.0,20650.0,38765.0,0,0,0,3175.94313968,4188.0,1263.99258344
e8,24487.0,22200.0,47995.0,0,0,0,3068.46971473,4292.0,1025.61860102
e9,10345.0,9642.0,10302.0,0,0,0,10563.4212696,11230.0,9066.70513877
e10,10762.0,10080.0,12030.0,0,0,0,10263.8896121,11280.0,7823.46263994
e11,11220.0,10437.0,13820.0,0,0,0,9676.59921027,10980.0,6441.13030602
e12,12647.0,11460.0,20947.0,0,0,0,8704.93621622,10890.0,3951.00972973
e13,11657.0,6850.0,6190.0,0,0,0,12802.1338655,15190.0,18645.8765735
e14,7725.0,9770.0,6830.0,0,0,0,14639.8727648,12430.0,15674.281293
e15,7617.0,7990.0,11572.0,0,0,0,17193.9618955,18040.0,8830.52271617
e16,12157.0,12182.0,11325.0,0,0,0,7529.6489083,7684.0,7156.07452693
e17,7872.0,11997.0,11582.0,0,0,0,12289.0324417,10660.0,7386.76721685
e18,11700.0,8282.0,11050.0,0,0,0,10194.8959366,12680.0,8542.34886026
e19,11657.0,9432.0,6242.0,0,0,0,9129.93922652,8837.0,14581.8637201
e20,9492.0,28210.0,43475.0,0,0,0,6434.84630839,4647.0,588.168759417
e21,11730.0,23675.0,34398.0,0,0,0,4750.84660622,4005.0,1057.9245283
e22,9110.0,15880.0,20437.0,0,0,0,8016.6317388,7048.0,2773.89015439
f1,35930.0,38648.0,37955.0,0,0,0,672.98500283,774.7,744.448556876
f2,37615.0,39038.0,40930.0,0,0,0,495.72192846,663.6,560.740279938
f3,38530.0,39143.0,43573.0,0,0,0,526.972400898,771.7,625.286711543
f4,39108.0,38898.0,44063.0,0,0,0,451.931165185,711.7,501.553673374
f5,25500.0,21852.0,22195.0,0,0,0,2040.2863673,2425.0,2055.28367841
f6,31327.0,21982.0,25957.0,0,0,0,1719.0386414,2426.0,1825.91877923
f7,35793.0,22237.0,30155.0,0,0,0,1311.0,2262.0,1427.0
f8,38020.0,22712.0,35623.0,0,0,0,1053.41581171,2262.0,1234.97646349
f9,10675.0,9407.0,9355.0,0,0,0,10025.6144307,10740.0,9504.96054115
f10,11507.0,9435.0,9930.0,0,0,0,9726.42303433,10870.0,9497.7076412
f11,12210.0,9380.0,10250.0,0,0,0,9151.00725222,10680.0,8855.53585818
f12,14852.0,9045.0,11347.0,0,0,0,7953.52323838,10610.0,7948.22088956
f13,13627.0,7085.0,6137.0,0,0,0,10665.917791,13160.0,17466.8340132
f14,7830.0,11207.0,6947.0,0,0,0,12931.5443038,10340.0,14124.477396
f15,7725.0,8687.0,13957.0,0,0,0,16328.1560953,17010.0,6770.30888941
f16,14267.0,14585.0,13275.0,0,0,0,5341.98951965,5471.0,5114.23027656
f17,8045.0,14645.0,13852.0,0,0,0,10450.3650298,8564.0,5294.46267386
f18,13660.0,9177.0,13212.0,0,0,0,8025.29273454,10590.0,6284.7778039
f19,13797.0,10895.0,6392.0,0,0,0,6978.71864952,6562.0,12833.8794212
f20,10602.0,14155.0,16025.0,0,0,0,6903.98126464,6633.0,3722.97189696
f21,8822.0,13515.0,17410.0,0,0,0,8878.60150376,8172.0,3430.60150376
f22,8535.0,11442.0,13787.0,0,0,0,10106.409874,9556.0,4909.45950116
g1,34460.0,32883.0,29910.0,0,0,0,817.542575713,961.1,1047.29097324
g2,36858.0,32035.0,29462.0,0,0,0,616.631853786,858.8,1016.00997969
g3,38170.0,31270.0,28737.0,0,0,0,531.98072842,863.2,1080.29962719
g4,38488.0,30730.0,28952.0,0,0,0,587.516193752,945.5,1176.92934938
g5,22537.0,17697.0,15557.0,0,0,0,2636.33266533,3110.0,3157.18866304
g6,28375.0,16962.0,15045.0,0,0,0,2327.80919932,3134.0,3436.54400909
