patch,r,g,b,refR,refG,refB,refX,refY,refZ
j9,11177.0,8927.0,8277.0,0,0,0,10203.7871957,10250.0,10354.7490231
j10,10995.0,8810.0,7735.0,0,0,0,10489.4423792,10320.0,11160.8178439
j11,10910.0,8715.0,7277.0,0,0,0,10782.5856496,10380.0,12386.2184874
j12,10782.0,8507.0,6457.0,0,0,0,11028.0413793,10360.0,14336.0965517
j13,26787.0,7957.0,6200.0,0,0,0,5424.96004281,7539.0,13932.2226186
j14,10740.0,18050.0,8012.0,0,0,0,7437.9732842,4388.0,8385.91064026
j15,8800.0,12812.0,31827.0,0,0,0,13567.9336188,13410.0,1737.26980728
j16,31667.0,33448.0,36635.0,0,0,0,1046.01139601,1049.0,893.592592593
j17,11560.0,28105.0,33183.0,0,0,0,5570.80103508,3481.0,956.824611846
j18,26787.0,15385.0,33320.0,0,0,0,2783.24064885,4777.0,1556.17156489
j19,31595.0,19052.0,7927.0,0,0,0,2052.05488722,1409.0,7132.93007519
j20,12742.0,8107.0,10377.0,0,0,0,7666.55842558,9595.0,6342.37761378
j21,34183.0,23637.0,48570.0,0,0,0,1175.18186844,2056.0,557.283213562
j22,38170.0,37300.0,49453.0,0,0,0,584.662619808,743.9,499.650700418
k1,24347.0,28317.0,24327.0,0,0,0,1382.61308477,1147.0,1504.85754485
k2,21130.0,28647.0,18945.0,0,0,0,1637.79069767,1125.0,1994.08033827
k3,18945.0,29062.0,15845.0,0,0,0,1918.76242545,1119.0,2523.86779324
k4,18412.0,29985.0,14875.0,0,0,0,2091.62046562,1113.0,2821.36762317
k5,15630.0,16152.0,13777.0,0,0,0,3982.28040103,3593.0,4045.03007762
k6,14470.0,16722.0,11912.0,0,0,0,4464.25125628,3604.0,4867.85786073
k7,13542.0,17222.0,10302.0,0,0,0,5003.88067497,3609.0,5886.91844114
k8,11997.0,18657.0,8235.0,0,0,0,6179.76366322,3638.0,8094.5947809
k9,10762.0,8955.0,8257.0,0,0,0,10343.5843373,10130.0,10038.4638554
k10,10400.0,9050.0,7767.0,0,0,0,10746.7896218,10070.0,10661.7974367
k11,10047.0,9172.0,7320.0,0,0,0,11246.9702906,10070.0,11559.294809
k12,9387.0,9177.0,6487.0,0,0,0,12152.0084567,10040.0,13185.017618
k13,30827.0,8517.0,6350.0,0,0,0,4323.49179717,6251.0,12732.7416107
k14,11465.0,21470.0,8620.0,0,0,0,6188.19629444,3306.0,7060.63595393
k15,9152.0,14880.0,40088.0,0,0,0,12038.0493984,11760.0,1027.78974034
k16,37838.0,42208.0,46578.0,0,0,0,553.116029197,540.8,485.062072993
k17,12615.0,34300.0,40940.0,0,0,0,4605.13211382,2695.0,525.071138211
k18,32212.0,18790.0,43328.0,0,0,0,1876.08774995,3422.0,1345.28246942
k19,36155.0,23485.0,8885.0,0,0,0,1362.90798479,806.4,5496.09125475
k20,35613.0,33128.0,41760.0,0,0,0,705.950167396,870.5,665.373165079
k21,38243.0,38333.0,44573.0,0,0,0,442.506547286,544.6,536.676329043
